Iter 15650 | Time 6.0809(6.3660) | Bit/dim 1.2521(1.2204) | Logit LogP -931.9207(-927.1431) | Steps 247(246.77) | Reg 0.0000(0.0000)
Iter 15660 | Time 6.4572(6.3730) | Bit/dim 1.2318(1.2222) | Logit LogP -929.4982(-927.5661) | Steps 247(246.78) | Reg 0.0000(0.0000)
Iter 15670 | Time 6.2874(6.3480) | Bit/dim 1.2353(1.2261) | Logit LogP -925.2258(-928.5451) | Steps 247(246.57) | Reg 0.0000(0.0000)
Iter 15680 | Time 6.0040(6.3327) | Bit/dim 1.1885(1.2228) | Logit LogP -907.4606(-926.4820) | Steps 241(245.58) | Reg 0.0000(0.0000)
Iter 15690 | Time 6.1191(6.3361) | Bit/dim 1.2246(1.2197) | Logit LogP -928.2994(-924.9897) | Steps 241(245.34) | Reg 0.0000(0.0000)
Iter 15700 | Time 6.4169(6.3186) | Bit/dim 1.2416(1.2276) | Logit LogP -926.8730(-927.8167) | Steps 241(244.51) | Reg 0.0000(0.0000)
Iter 15710 | Time 5.8305(6.3350) | Bit/dim 1.2161(1.2275) | Logit LogP -930.0909(-928.6328) | Steps 241(244.64) | Reg 0.0000(0.0000)
Iter 15720 | Time 6.3100(6.3575) | Bit/dim 1.1763(1.2237) | Logit LogP -917.2698(-925.9886) | Steps 247(244.83) | Reg 0.0000(0.0000)
Iter 15730 | Time 6.4206(6.3599) | Bit/dim 1.2166(1.2211) | Logit LogP -907.0869(-923.8805) | Steps 247(245.54) | Reg 0.0000(0.0000)
Iter 15740 | Time 6.2033(6.3566) | Bit/dim 1.2258(1.2199) | Logit LogP -916.0966(-922.6399) | Steps 241(245.56) | Reg 0.0000(0.0000)
Iter 15750 | Time 6.1990(6.3693) | Bit/dim 1.2171(1.2163) | Logit LogP -908.7137(-920.4418) | Steps 241(246.28) | Reg 0.0000(0.0000)
Iter 15760 | Time 6.1676(6.3357) | Bit/dim 1.2676(1.2195) | Logit LogP -941.1415(-922.3663) | Steps 241(246.11) | Reg 0.0000(0.0000)
Iter 15770 | Time 6.5773(6.3509) | Bit/dim 1.2216(1.2243) | Logit LogP -934.9091(-925.1106) | Steps 253(246.51) | Reg 0.0000(0.0000)
Iter 15780 | Time 6.6410(6.3655) | Bit/dim 1.2333(1.2225) | Logit LogP -919.8276(-924.3532) | Steps 259(246.55) | Reg 0.0000(0.0000)
Iter 15790 | Time 6.6058(6.3889) | Bit/dim 1.1970(1.2194) | Logit LogP -927.6928(-923.0282) | Steps 253(247.73) | Reg 0.0000(0.0000)
Iter 15800 | Time 6.5075(6.4039) | Bit/dim 1.1904(1.2157) | Logit LogP -920.0863(-921.7618) | Steps 253(247.89) | Reg 0.0000(0.0000)
Iter 15810 | Time 6.5773(6.3778) | Bit/dim 1.2294(1.2193) | Logit LogP -929.7622(-923.5557) | Steps 247(247.24) | Reg 0.0000(0.0000)
Iter 15820 | Time 6.5847(6.3976) | Bit/dim 1.2475(1.2208) | Logit LogP -934.6362(-924.7761) | Steps 259(247.07) | Reg 0.0000(0.0000)
Iter 15830 | Time 6.3948(6.3956) | Bit/dim 1.2185(1.2187) | Logit LogP -926.3168(-924.3806) | Steps 247(247.11) | Reg 0.0000(0.0000)
Iter 15840 | Time 6.4182(6.3951) | Bit/dim 1.2245(1.2207) | Logit LogP -920.3496(-925.3565) | Steps 241(246.86) | Reg 0.0000(0.0000)
Iter 15850 | Time 6.5689(6.4064) | Bit/dim 1.2214(1.2204) | Logit LogP -930.9506(-925.9416) | Steps 247(247.54) | Reg 0.0000(0.0000)
Iter 15860 | Time 6.3569(6.4112) | Bit/dim 1.1832(1.2182) | Logit LogP -915.5045(-924.4843) | Steps 253(247.60) | Reg 0.0000(0.0000)
Iter 15870 | Time 6.5274(6.3957) | Bit/dim 1.2108(1.2157) | Logit LogP -921.2571(-923.1553) | Steps 253(247.01) | Reg 0.0000(0.0000)
Iter 15880 | Time 6.2971(6.3611) | Bit/dim 1.2088(1.2148) | Logit LogP -924.9042(-923.4795) | Steps 241(245.71) | Reg 0.0000(0.0000)
Iter 15890 | Time 6.4215(6.3756) | Bit/dim 1.2085(1.2169) | Logit LogP -923.1713(-924.4170) | Steps 253(246.38) | Reg 0.0000(0.0000)
validating...
Epoch 0053 | Time 79.0823, Bit/dim 1.2205, Logit LogP -925.8709
Iter 15900 | Time 6.7129(6.3787) | Bit/dim 1.2440(1.2192) | Logit LogP -926.6992(-925.6741) | Steps 253(246.41) | Reg 0.0000(0.0000)
Iter 15910 | Time 5.9577(6.3909) | Bit/dim 1.1873(1.2182) | Logit LogP -912.9019(-924.7325) | Steps 241(247.04) | Reg 0.0000(0.0000)
Iter 15920 | Time 6.2009(6.3670) | Bit/dim 1.2104(1.2141) | Logit LogP -918.4080(-922.1921) | Steps 253(246.74) | Reg 0.0000(0.0000)
Iter 15930 | Time 6.2688(6.3477) | Bit/dim 1.1562(1.2111) | Logit LogP -905.3420(-920.7007) | Steps 247(246.82) | Reg 0.0000(0.0000)
Iter 15940 | Time 6.6854(6.3933) | Bit/dim 1.2368(1.2133) | Logit LogP -930.3050(-921.6056) | Steps 259(248.32) | Reg 0.0000(0.0000)
Iter 15950 | Time 6.5060(6.3775) | Bit/dim 1.2061(1.2190) | Logit LogP -923.6000(-923.8343) | Steps 247(248.15) | Reg 0.0000(0.0000)
Iter 15960 | Time 6.1575(6.3757) | Bit/dim 1.1977(1.2196) | Logit LogP -908.5931(-923.2033) | Steps 241(247.86) | Reg 0.0000(0.0000)
Iter 15970 | Time 6.1694(6.3731) | Bit/dim 1.2144(1.2158) | Logit LogP -924.6833(-922.0308) | Steps 241(247.15) | Reg 0.0000(0.0000)
Iter 15980 | Time 6.6968(6.3700) | Bit/dim 1.2529(1.2305) | Logit LogP -951.5958(-930.9575) | Steps 247(246.79) | Reg 0.0000(0.0000)
Iter 15990 | Time 6.4066(6.3921) | Bit/dim 1.2225(1.2308) | Logit LogP -925.7182(-931.1260) | Steps 247(247.39) | Reg 0.0000(0.0000)
Iter 16000 | Time 6.5402(6.4448) | Bit/dim 1.1725(1.2230) | Logit LogP -912.7156(-927.4261) | Steps 247(248.74) | Reg 0.0000(0.0000)
Iter 16010 | Time 7.4204(6.4559) | Bit/dim 1.2083(1.2184) | Logit LogP -913.6055(-923.5274) | Steps 277(249.79) | Reg 0.0000(0.0000)
Iter 16020 | Time 5.8831(6.3727) | Bit/dim 1.2589(1.2150) | Logit LogP -938.6334(-922.4692) | Steps 235(248.73) | Reg 0.0000(0.0000)
Iter 16030 | Time 6.1880(6.3464) | Bit/dim 1.2892(1.2262) | Logit LogP -951.6110(-928.9494) | Steps 247(248.14) | Reg 0.0000(0.0000)
Iter 16040 | Time 6.4787(6.3561) | Bit/dim 1.2588(1.2287) | Logit LogP -932.6259(-929.7822) | Steps 253(247.55) | Reg 0.0000(0.0000)
Iter 16050 | Time 6.5657(6.3538) | Bit/dim 1.2119(1.2231) | Logit LogP -916.6231(-926.9770) | Steps 247(247.23) | Reg 0.0000(0.0000)
Iter 16060 | Time 6.1917(6.3298) | Bit/dim 1.2134(1.2193) | Logit LogP -920.7047(-924.4169) | Steps 247(246.96) | Reg 0.0000(0.0000)
Iter 16070 | Time 6.2078(6.3282) | Bit/dim 1.2288(1.2172) | Logit LogP -928.2906(-923.4568) | Steps 241(246.95) | Reg 0.0000(0.0000)
Iter 16080 | Time 6.2271(6.3392) | Bit/dim 1.2176(1.2166) | Logit LogP -940.1970(-923.3369) | Steps 247(247.30) | Reg 0.0000(0.0000)
Iter 16090 | Time 6.2208(6.3737) | Bit/dim 1.1912(1.2173) | Logit LogP -912.0294(-923.6598) | Steps 253(247.21) | Reg 0.0000(0.0000)
Iter 16100 | Time 6.7319(6.3807) | Bit/dim 1.1998(1.2154) | Logit LogP -916.6741(-922.5657) | Steps 253(248.27) | Reg 0.0000(0.0000)
Iter 16110 | Time 6.7345(6.3746) | Bit/dim 1.2288(1.2106) | Logit LogP -917.0613(-920.5395) | Steps 253(248.55) | Reg 0.0000(0.0000)
Iter 16120 | Time 6.2989(6.3426) | Bit/dim 1.2341(1.2111) | Logit LogP -911.7918(-920.4298) | Steps 241(247.90) | Reg 0.0000(0.0000)
Iter 16130 | Time 5.8257(6.3178) | Bit/dim 1.2303(1.2127) | Logit LogP -935.5096(-921.7127) | Steps 241(248.41) | Reg 0.0000(0.0000)
Iter 16140 | Time 6.5092(6.3767) | Bit/dim 1.2771(1.2217) | Logit LogP -936.2892(-926.2585) | Steps 247(248.85) | Reg 0.0000(0.0000)
Iter 16150 | Time 6.0943(6.3684) | Bit/dim 1.2019(1.2203) | Logit LogP -921.3449(-925.6177) | Steps 247(248.73) | Reg 0.0000(0.0000)
Iter 16160 | Time 6.2335(6.3740) | Bit/dim 1.1916(1.2154) | Logit LogP -909.3957(-923.0416) | Steps 247(248.19) | Reg 0.0000(0.0000)
Iter 16170 | Time 6.3625(6.3794) | Bit/dim 1.2114(1.2117) | Logit LogP -922.1948(-921.0179) | Steps 247(248.38) | Reg 0.0000(0.0000)
Iter 16180 | Time 6.6690(6.3858) | Bit/dim 1.1830(1.2094) | Logit LogP -910.2385(-919.5357) | Steps 253(248.90) | Reg 0.0000(0.0000)
Iter 16190 | Time 6.1433(6.3857) | Bit/dim 1.1988(1.2073) | Logit LogP -920.7352(-918.1413) | Steps 259(249.57) | Reg 0.0000(0.0000)
validating...
Epoch 0054 | Time 79.6145, Bit/dim 1.2103, Logit LogP -920.5554
Iter 16200 | Time 6.4089(6.3999) | Bit/dim 1.2162(1.2112) | Logit LogP -922.3254(-920.0664) | Steps 241(250.61) | Reg 0.0000(0.0000)
Iter 16210 | Time 6.2784(6.3589) | Bit/dim 1.2184(1.2141) | Logit LogP -922.5018(-921.0473) | Steps 247(249.19) | Reg 0.0000(0.0000)
Iter 16220 | Time 6.1960(6.3108) | Bit/dim 1.1917(1.2175) | Logit LogP -918.9229(-923.3336) | Steps 235(248.26) | Reg 0.0000(0.0000)
Iter 16230 | Time 5.8862(6.2974) | Bit/dim 1.2181(1.2164) | Logit LogP -935.4129(-923.0776) | Steps 235(247.63) | Reg 0.0000(0.0000)
Iter 16240 | Time 6.3179(6.2882) | Bit/dim 1.2386(1.2161) | Logit LogP -924.1902(-923.1989) | Steps 253(247.22) | Reg 0.0000(0.0000)
Iter 16250 | Time 6.7658(6.3144) | Bit/dim 1.2238(1.2164) | Logit LogP -921.6816(-922.8128) | Steps 259(247.59) | Reg 0.0000(0.0000)
Iter 16260 | Time 6.3305(6.3253) | Bit/dim 1.2049(1.2149) | Logit LogP -917.0287(-922.3995) | Steps 247(247.34) | Reg 0.0000(0.0000)
Iter 16270 | Time 6.4145(6.3329) | Bit/dim 1.1737(1.2102) | Logit LogP -908.4794(-920.2990) | Steps 247(247.60) | Reg 0.0000(0.0000)
Iter 16280 | Time 6.4306(6.3440) | Bit/dim 1.1577(1.2053) | Logit LogP -915.1928(-918.2925) | Steps 247(247.59) | Reg 0.0000(0.0000)
Iter 16290 | Time 6.5807(6.3249) | Bit/dim 1.2267(1.2064) | Logit LogP -925.7073(-918.2259) | Steps 259(247.80) | Reg 0.0000(0.0000)
Iter 16300 | Time 7.0854(6.3676) | Bit/dim 1.1998(1.2048) | Logit LogP -912.2215(-918.9505) | Steps 271(249.07) | Reg 0.0000(0.0000)
Iter 16310 | Time 6.3515(6.3461) | Bit/dim 1.2044(1.2031) | Logit LogP -917.4769(-917.0486) | Steps 253(249.51) | Reg 0.0000(0.0000)
Iter 16320 | Time 6.5251(6.3790) | Bit/dim 1.2773(1.2033) | Logit LogP -944.6591(-916.9307) | Steps 253(250.11) | Reg 0.0000(0.0000)
Iter 16330 | Time 6.6830(6.3735) | Bit/dim 1.2125(1.2145) | Logit LogP -925.6781(-922.1080) | Steps 265(250.08) | Reg 0.0000(0.0000)
Iter 16340 | Time 6.4069(6.3952) | Bit/dim 1.1960(1.2120) | Logit LogP -916.1250(-921.0192) | Steps 247(250.39) | Reg 0.0000(0.0000)
Iter 16350 | Time 6.5444(6.3562) | Bit/dim 1.1951(1.2095) | Logit LogP -904.8997(-919.2419) | Steps 259(249.71) | Reg 0.0000(0.0000)
Iter 16360 | Time 6.2190(6.3491) | Bit/dim 1.2287(1.2066) | Logit LogP -917.1987(-917.9557) | Steps 247(249.51) | Reg 0.0000(0.0000)
Iter 16370 | Time 6.6306(6.3491) | Bit/dim 1.2577(1.2092) | Logit LogP -936.2321(-918.6823) | Steps 259(249.52) | Reg 0.0000(0.0000)
Iter 16380 | Time 7.3059(6.4041) | Bit/dim 1.2819(1.2257) | Logit LogP -955.4352(-928.1417) | Steps 271(250.17) | Reg 0.0000(0.0000)
Iter 16390 | Time 6.6295(6.4058) | Bit/dim 1.2029(1.2285) | Logit LogP -930.4332(-929.3527) | Steps 253(249.29) | Reg 0.0000(0.0000)
Iter 16400 | Time 6.4579(6.4116) | Bit/dim 1.2142(1.2234) | Logit LogP -920.1808(-926.0222) | Steps 247(249.41) | Reg 0.0000(0.0000)
Iter 16410 | Time 6.0682(6.3880) | Bit/dim 1.2239(1.2185) | Logit LogP -929.3940(-923.3470) | Steps 247(248.92) | Reg 0.0000(0.0000)
Iter 16420 | Time 6.3932(6.3761) | Bit/dim 1.2092(1.2198) | Logit LogP -911.4641(-924.1669) | Steps 253(249.52) | Reg 0.0000(0.0000)
Iter 16430 | Time 6.1882(6.3981) | Bit/dim 1.2150(1.2195) | Logit LogP -929.0488(-923.5592) | Steps 241(249.93) | Reg 0.0000(0.0000)
Iter 16440 | Time 6.3268(6.4183) | Bit/dim 1.2043(1.2143) | Logit LogP -928.4943(-921.5805) | Steps 247(250.18) | Reg 0.0000(0.0000)
Iter 16450 | Time 6.4408(6.4159) | Bit/dim 1.2302(1.2144) | Logit LogP -910.5153(-921.4222) | Steps 247(250.46) | Reg 0.0000(0.0000)
Iter 16460 | Time 6.4683(6.3765) | Bit/dim 1.2200(1.2119) | Logit LogP -925.5057(-920.6949) | Steps 247(249.54) | Reg 0.0000(0.0000)
Iter 16470 | Time 6.3380(6.4127) | Bit/dim 1.2259(1.2102) | Logit LogP -920.2493(-919.8464) | Steps 247(250.60) | Reg 0.0000(0.0000)
Iter 16480 | Time 7.3828(6.4405) | Bit/dim 1.1774(1.2080) | Logit LogP -903.6841(-918.2225) | Steps 277(251.44) | Reg 0.0000(0.0000)
Iter 16490 | Time 6.6524(6.4365) | Bit/dim 1.2093(1.2137) | Logit LogP -940.4706(-921.1619) | Steps 253(251.55) | Reg 0.0000(0.0000)
validating...
Epoch 0055 | Time 79.5399, Bit/dim 1.2172, Logit LogP -923.7730
Iter 16500 | Time 6.4820(6.3965) | Bit/dim 1.2200(1.2175) | Logit LogP -916.5905(-923.1664) | Steps 247(250.18) | Reg 0.0000(0.0000)
Iter 16510 | Time 6.2759(6.3684) | Bit/dim 1.2047(1.2141) | Logit LogP -913.6790(-922.0030) | Steps 247(250.30) | Reg 0.0000(0.0000)
Iter 16520 | Time 6.0459(6.3609) | Bit/dim 1.2154(1.2123) | Logit LogP -921.8004(-920.9510) | Steps 241(250.33) | Reg 0.0000(0.0000)
Iter 16530 | Time 6.1115(6.3976) | Bit/dim 1.1779(1.2079) | Logit LogP -911.5797(-919.3357) | Steps 247(250.89) | Reg 0.0000(0.0000)
Iter 16540 | Time 6.5263(6.3889) | Bit/dim 1.2335(1.2056) | Logit LogP -921.4205(-918.8129) | Steps 271(251.62) | Reg 0.0000(0.0000)
Iter 16550 | Time 6.5950(6.3858) | Bit/dim 1.2439(1.2132) | Logit LogP -923.7108(-922.6954) | Steps 253(251.38) | Reg 0.0000(0.0000)
Iter 16560 | Time 6.4702(6.3841) | Bit/dim 1.1905(1.2097) | Logit LogP -915.1065(-921.2984) | Steps 247(250.38) | Reg 0.0000(0.0000)
Iter 16570 | Time 6.7227(6.3897) | Bit/dim 1.2265(1.2090) | Logit LogP -935.3173(-920.5537) | Steps 253(250.14) | Reg 0.0000(0.0000)
Iter 16580 | Time 6.3281(6.4048) | Bit/dim 1.2170(1.2125) | Logit LogP -924.4945(-922.3359) | Steps 247(251.16) | Reg 0.0000(0.0000)
Iter 16590 | Time 5.9229(6.3966) | Bit/dim 1.2115(1.2109) | Logit LogP -921.2791(-921.8658) | Steps 247(251.68) | Reg 0.0000(0.0000)
Iter 16600 | Time 6.5283(6.3945) | Bit/dim 1.2171(1.2052) | Logit LogP -907.7822(-919.3001) | Steps 247(251.03) | Reg 0.0000(0.0000)
Iter 16610 | Time 6.3863(6.3791) | Bit/dim 1.1710(1.2028) | Logit LogP -916.9361(-917.4816) | Steps 247(250.47) | Reg 0.0000(0.0000)
Iter 16620 | Time 6.4113(6.4223) | Bit/dim 1.2653(1.2077) | Logit LogP -937.6004(-919.5991) | Steps 265(252.31) | Reg 0.0000(0.0000)
Iter 16630 | Time 6.2611(6.4060) | Bit/dim 1.2209(1.2076) | Logit LogP -916.1756(-918.5291) | Steps 253(251.45) | Reg 0.0000(0.0000)
Iter 16640 | Time 6.2908(6.3800) | Bit/dim 1.1980(1.2045) | Logit LogP -905.5743(-916.5580) | Steps 247(251.26) | Reg 0.0000(0.0000)
Iter 16650 | Time 6.0419(6.3669) | Bit/dim 1.1686(1.2051) | Logit LogP -910.4774(-916.1340) | Steps 247(250.73) | Reg 0.0000(0.0000)
Iter 16660 | Time 6.9853(6.4634) | Bit/dim 1.1967(1.2047) | Logit LogP -908.6013(-915.1483) | Steps 259(253.57) | Reg 0.0000(0.0000)
Iter 16670 | Time 6.6813(6.4735) | Bit/dim 1.2200(1.2090) | Logit LogP -934.8120(-917.5346) | Steps 253(253.84) | Reg 0.0000(0.0000)
Iter 16680 | Time 6.0374(6.4512) | Bit/dim 1.2151(1.2115) | Logit LogP -917.9437(-918.3613) | Steps 247(253.00) | Reg 0.0000(0.0000)
Iter 16690 | Time 7.0656(6.4315) | Bit/dim 1.1784(1.2092) | Logit LogP -909.9732(-917.7086) | Steps 259(251.91) | Reg 0.0000(0.0000)
Iter 16700 | Time 6.5058(6.4101) | Bit/dim 1.2465(1.2099) | Logit LogP -924.6245(-918.2664) | Steps 247(251.29) | Reg 0.0000(0.0000)
Iter 16710 | Time 6.4825(6.4312) | Bit/dim 1.1830(1.2089) | Logit LogP -915.7567(-918.5007) | Steps 259(251.96) | Reg 0.0000(0.0000)
Iter 16720 | Time 6.0155(6.4439) | Bit/dim 1.2107(1.2074) | Logit LogP -914.6705(-919.0045) | Steps 253(252.33) | Reg 0.0000(0.0000)
Iter 16730 | Time 6.9924(6.4458) | Bit/dim 1.1893(1.2064) | Logit LogP -921.1534(-918.8237) | Steps 265(252.77) | Reg 0.0000(0.0000)
Iter 16740 | Time 6.4859(6.4847) | Bit/dim 1.1887(1.2083) | Logit LogP -918.5854(-918.2332) | Steps 259(254.03) | Reg 0.0000(0.0000)
Iter 16750 | Time 6.7218(6.5079) | Bit/dim 1.2074(1.2032) | Logit LogP -919.1303(-916.4365) | Steps 253(254.91) | Reg 0.0000(0.0000)
Iter 16760 | Time 7.2654(6.5665) | Bit/dim 1.2260(1.2020) | Logit LogP -917.5890(-915.0244) | Steps 277(256.75) | Reg 0.0000(0.0000)
Iter 16770 | Time 6.5033(6.5581) | Bit/dim 1.1919(1.2023) | Logit LogP -906.6619(-914.0043) | Steps 247(256.87) | Reg 0.0000(0.0000)
Iter 16780 | Time 6.5990(6.5592) | Bit/dim 1.2218(1.2064) | Logit LogP -926.2040(-916.5209) | Steps 259(257.10) | Reg 0.0000(0.0000)
Iter 16790 | Time 5.9536(6.5206) | Bit/dim 1.2291(1.2077) | Logit LogP -912.5768(-917.5858) | Steps 247(256.16) | Reg 0.0000(0.0000)
validating...
Epoch 0056 | Time 80.7095, Bit/dim 1.1945, Logit LogP -911.8720
Iter 16800 | Time 6.5458(6.4969) | Bit/dim 1.2083(1.2083) | Logit LogP -920.0948(-917.8864) | Steps 247(255.50) | Reg 0.0000(0.0000)
Iter 16810 | Time 6.0613(6.4249) | Bit/dim 1.2190(1.2135) | Logit LogP -919.0607(-919.7431) | Steps 247(254.32) | Reg 0.0000(0.0000)
Iter 16820 | Time 6.1051(6.4443) | Bit/dim 1.2148(1.2119) | Logit LogP -905.7963(-919.1284) | Steps 247(254.53) | Reg 0.0000(0.0000)
Iter 16830 | Time 6.7255(6.4192) | Bit/dim 1.1960(1.2079) | Logit LogP -901.2576(-915.8163) | Steps 271(253.73) | Reg 0.0000(0.0000)
Iter 16840 | Time 7.0212(6.4268) | Bit/dim 1.2026(1.2043) | Logit LogP -916.0899(-913.6579) | Steps 265(252.97) | Reg 0.0000(0.0000)
Iter 16850 | Time 6.7085(6.4355) | Bit/dim 1.2120(1.2109) | Logit LogP -926.8921(-918.0787) | Steps 253(253.05) | Reg 0.0000(0.0000)
Iter 16860 | Time 6.5122(6.4345) | Bit/dim 1.2445(1.2120) | Logit LogP -922.3515(-918.3729) | Steps 259(253.54) | Reg 0.0000(0.0000)
Iter 16870 | Time 6.4473(6.4608) | Bit/dim 1.1685(1.2070) | Logit LogP -909.7696(-916.9971) | Steps 247(253.70) | Reg 0.0000(0.0000)
Iter 16880 | Time 6.7169(6.4876) | Bit/dim 1.2187(1.2028) | Logit LogP -912.7844(-915.2152) | Steps 259(254.19) | Reg 0.0000(0.0000)
Iter 16890 | Time 7.0315(6.5130) | Bit/dim 1.2040(1.2044) | Logit LogP -913.4609(-916.2908) | Steps 259(254.40) | Reg 0.0000(0.0000)
Iter 16900 | Time 6.3417(6.5007) | Bit/dim 1.2080(1.2004) | Logit LogP -909.8939(-914.5549) | Steps 247(253.94) | Reg 0.0000(0.0000)
Iter 16910 | Time 6.4117(6.5186) | Bit/dim 1.2369(1.2021) | Logit LogP -926.5480(-915.2709) | Steps 253(254.39) | Reg 0.0000(0.0000)
Iter 16920 | Time 6.9964(6.5302) | Bit/dim 1.1791(1.2061) | Logit LogP -910.2985(-916.4205) | Steps 259(254.02) | Reg 0.0000(0.0000)
Iter 16930 | Time 6.8348(6.4982) | Bit/dim 1.1947(1.2048) | Logit LogP -910.9051(-916.8267) | Steps 265(253.85) | Reg 0.0000(0.0000)
Iter 16940 | Time 6.4226(6.4676) | Bit/dim 1.1810(1.2075) | Logit LogP -914.1415(-916.0295) | Steps 253(253.14) | Reg 0.0000(0.0000)
Iter 16950 | Time 6.1203(6.4428) | Bit/dim 1.2700(1.2086) | Logit LogP -953.1893(-917.9806) | Steps 247(253.44) | Reg 0.0000(0.0000)
Iter 16960 | Time 6.7267(6.4113) | Bit/dim 1.2365(1.2255) | Logit LogP -943.3480(-928.2692) | Steps 253(252.69) | Reg 0.0000(0.0000)
Iter 16970 | Time 6.1189(6.3715) | Bit/dim 1.2349(1.2265) | Logit LogP -915.8338(-927.8609) | Steps 247(251.75) | Reg 0.0000(0.0000)
Iter 16980 | Time 6.4416(6.3602) | Bit/dim 1.1978(1.2183) | Logit LogP -916.7960(-924.2468) | Steps 247(251.27) | Reg 0.0000(0.0000)
Iter 16990 | Time 6.7657(6.4242) | Bit/dim 1.1637(1.2105) | Logit LogP -913.9010(-921.5162) | Steps 271(252.58) | Reg 0.0000(0.0000)
Iter 17000 | Time 6.8252(6.4705) | Bit/dim 1.1717(1.2038) | Logit LogP -917.8909(-918.7435) | Steps 259(253.82) | Reg 0.0000(0.0000)
Iter 17010 | Time 6.0742(6.5228) | Bit/dim 1.1880(1.2016) | Logit LogP -914.8754(-917.0281) | Steps 241(255.06) | Reg 0.0000(0.0000)
Iter 17020 | Time 6.7033(6.5223) | Bit/dim 1.1736(1.2003) | Logit LogP -911.2604(-916.2149) | Steps 271(255.21) | Reg 0.0000(0.0000)
Iter 17030 | Time 6.6612(6.5305) | Bit/dim 1.2312(1.2000) | Logit LogP -924.9150(-915.6923) | Steps 259(255.86) | Reg 0.0000(0.0000)
Iter 17040 | Time 7.2109(6.5710) | Bit/dim 1.1867(1.2002) | Logit LogP -919.9254(-917.1652) | Steps 271(256.76) | Reg 0.0000(0.0000)
Iter 17050 | Time 6.6857(6.5217) | Bit/dim 1.1937(1.2065) | Logit LogP -924.8192(-919.1231) | Steps 259(256.12) | Reg 0.0000(0.0000)
Iter 17060 | Time 6.0756(6.4808) | Bit/dim 1.2283(1.2059) | Logit LogP -921.4691(-918.6587) | Steps 247(254.36) | Reg 0.0000(0.0000)
Iter 17070 | Time 6.4524(6.4723) | Bit/dim 1.1848(1.2042) | Logit LogP -913.2582(-918.1703) | Steps 253(254.71) | Reg 0.0000(0.0000)
Iter 17080 | Time 6.5964(6.4797) | Bit/dim 1.1965(1.2033) | Logit LogP -909.6401(-917.6872) | Steps 253(254.19) | Reg 0.0000(0.0000)
Iter 17090 | Time 6.5970(6.5534) | Bit/dim 1.2185(1.2056) | Logit LogP -925.4191(-917.5782) | Steps 265(257.21) | Reg 0.0000(0.0000)
validating...
Epoch 0057 | Time 83.5522, Bit/dim 1.1880, Logit LogP -908.0628
Iter 17100 | Time 7.0475(6.5554) | Bit/dim 1.1621(1.2024) | Logit LogP -908.4593(-916.0064) | Steps 259(256.44) | Reg 0.0000(0.0000)
Iter 17110 | Time 6.9374(6.5939) | Bit/dim 1.1692(1.2033) | Logit LogP -914.7894(-916.7943) | Steps 259(257.51) | Reg 0.0000(0.0000)
Iter 17120 | Time 6.8737(6.5981) | Bit/dim 1.1719(1.1987) | Logit LogP -913.0140(-915.5124) | Steps 259(257.52) | Reg 0.0000(0.0000)
Iter 17130 | Time 6.7314(6.6197) | Bit/dim 1.1881(1.1998) | Logit LogP -912.3112(-914.9068) | Steps 259(258.52) | Reg 0.0000(0.0000)
Iter 17140 | Time 6.5030(6.6360) | Bit/dim 1.1987(1.1984) | Logit LogP -912.3656(-914.2591) | Steps 253(258.28) | Reg 0.0000(0.0000)
Iter 17150 | Time 7.1549(6.6991) | Bit/dim 1.1954(1.1969) | Logit LogP -918.5415(-913.5122) | Steps 271(259.36) | Reg 0.0000(0.0000)
Iter 17160 | Time 6.3612(6.6421) | Bit/dim 1.2256(1.2095) | Logit LogP -928.2593(-918.8565) | Steps 253(258.81) | Reg 0.0000(0.0000)
Iter 17170 | Time 6.5825(6.6158) | Bit/dim 1.1888(1.2119) | Logit LogP -917.8649(-921.1832) | Steps 259(258.14) | Reg 0.0000(0.0000)
Iter 17180 | Time 6.8051(6.6350) | Bit/dim 1.2023(1.2094) | Logit LogP -907.1161(-919.2761) | Steps 265(258.38) | Reg 0.0000(0.0000)
Iter 17190 | Time 6.7547(6.6499) | Bit/dim 1.2306(1.2040) | Logit LogP -905.3380(-916.8791) | Steps 259(258.88) | Reg 0.0000(0.0000)
Iter 17200 | Time 6.8356(6.7194) | Bit/dim 1.1920(1.2052) | Logit LogP -918.7972(-917.5489) | Steps 259(260.52) | Reg 0.0000(0.0000)
Iter 17210 | Time 6.5384(6.6964) | Bit/dim 1.2029(1.2045) | Logit LogP -914.4097(-916.4532) | Steps 265(259.43) | Reg 0.0000(0.0000)
Iter 17220 | Time 6.2522(6.7072) | Bit/dim 1.1874(1.2008) | Logit LogP -903.8817(-914.5441) | Steps 247(259.30) | Reg 0.0000(0.0000)
Iter 17230 | Time 6.8663(6.7008) | Bit/dim 1.2551(1.2128) | Logit LogP -940.8268(-921.2956) | Steps 271(260.58) | Reg 0.0000(0.0000)
Iter 17240 | Time 6.6767(6.6603) | Bit/dim 1.2149(1.2210) | Logit LogP -934.9304(-925.8520) | Steps 253(259.08) | Reg 0.0000(0.0000)
Iter 17250 | Time 7.4437(6.6369) | Bit/dim 1.2096(1.2182) | Logit LogP -913.8365(-924.3265) | Steps 271(258.47) | Reg 0.0000(0.0000)
Iter 17260 | Time 6.7722(6.6504) | Bit/dim 1.1966(1.2136) | Logit LogP -913.9099(-921.5767) | Steps 271(258.79) | Reg 0.0000(0.0000)
